listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set
1208400450436546148,1,0.8333333333333334,90.0,151.36071706188477,0.40539393742959784,1
14224735,1,1.0,90.0,151.36071706188477,0.40539393742959784,1
673179231084214819,1,0.8571428571428571,108.0,181.0722717808668,0.4035530733788919,1
1079642047095676634,1,0.7777777777777778,175.0,292.6348117624253,0.40198502377060574,1
3465987,1,0.9411764705882352,175.0,292.6348117624253,0.40198502377060574,1
1302007137168967949,1,1.0,111.0,185.07314189702765,0.40023712321391836,1
1343597788122077291,1,0.8,111.0,185.07314189702765,0.40023712321391836,1
660044494429381729,1,1.0,60.0,99.98085906052208,0.3998851323763901,1
1660134,1,1.0,91.0,151.36071706188477,0.3987872034010378,1
669205170379193506,1,0.8,51.0,84.46720537487633,0.39621537407736607,1
1077380535573491305,1,1.0,77.0,127.13968812134917,0.39436692713523935,1
684704838605429335,1,1.0,77.0,127.13968812134917,0.39436692713523935,1
24744202,1,1.0,46.0,75.94481119391182,0.3942969996653619,1
744952593513961756,1,1.0,56.0,92.21946268376496,0.39275291386122246,1
9620896,1,1.0,396.0,651.8663957081915,0.3925135539932485,1
33904418,1,1.0,398.0,651.8663957081915,0.389445440629578,1
1318000933014100465,1,1.0,45.0,73.63733051816416,0.38889691297405427,1
9398939,1,1.0,35.0,57.24347085362958,0.3885765576742489,1
1355004609939815341,1,0.8,117.0,191.0250605614952,0.38751491738260635,1
1102773597164028616,1,1.0,180.0,292.6348117624253,0.3848988815926231,1
6703530,1,1.0,180.0,292.6348117624253,0.3848988815926231,1
424531,1,1.0,180.0,292.6348117624253,0.3848988815926231,1
1404177086656014676,1,1.0,108.0,175.4137831602825,0.384312919690489,1
1421621124429926481,1,1.0,69.0,112.029429992579,0.3840904126302288,1
44291684,1,1.0,65.0,105.17092528053756,0.3819584659294749,1
26054257,1,1.0,62.0,99.98085906052208,0.3798813034556031,1
1357153897299667196,1,1.0,76.0,122.48860293673008,0.37953411029386275,1
7658266,1,1.0,94.0,151.36071706188477,0.37896700131535765,1
